Year,State,Area,FClass,VMT
1985,New Mexico,Rural,Minor Collector,186000000
1985,New Mexico,Rural,Local,771000000
1985,New Mexico,Urban,Interstate,772000000
1985,New Mexico,Urban,Other Freeways and Expressways,0
1985,New Mexico,Urban,Other Principal Arterial,2318000000
1985,New Mexico,Urban,Minor Arterial,950000000
1985,New Mexico,Urban,Major Collector,553000000
1985,New Mexico,Urban,Local,1155000000
1985,New York,Rural,Interstate,4476000000
1985,New York,Rural,Other Principal Arterial,3759000000
1985,New York,Rural,Minor Arterial,5845000000
1985,New York,Rural,Major Collector,4426000000
1985,New York,Rural,Minor Collector,4280000000
1985,New York,Rural,Local,3642000000
1985,New York,Urban,Interstate,11346000000
1985,New York,Urban,Other Freeways and Expressways,10646000000
1985,New York,Urban,Other Principal Arterial,15537000000
1985,New York,Urban,Minor Arterial,15371000000
1985,New York,Urban,Major Collector,4619000000
1985,New York,Urban,Local,6571000000
1985,North Carolina,Rural,Interstate,4228000000
1985,North Carolina,Rural,Other Principal Arterial,5055000000
1985,North Carolina,Rural,Minor Arterial,2963000000
1985,North Carolina,Rural,Major Collector,9730000000
1985,North Carolina,Rural,Minor Collector,3227000000
1985,North Carolina,Rural,Local,2495000000
1985,North Carolina,Urban,Interstate,2367000000
1985,North Carolina,Urban,Other Freeways and Expressways,1795000000
1985,North Carolina,Urban,Other Principal Arterial,7651000000
1985,North Carolina,Urban,Minor Arterial,4604000000
1985,North Carolina,Urban,Major Collector,938000000
1985,North Carolina,Urban,Local,4870000000
1985,North Dakota,Rural,Interstate,737000000
1985,North Dakota,Rural,Other Principal Arterial,760000000
1985,North Dakota,Rural,Minor Arterial,965000000
1985,North Dakota,Rural,Major Collector,785000000
1985,North Dakota,Rural,Minor Collector,185000000
1985,North Dakota,Rural,Local,720000000
1985,North Dakota,Urban,Interstate,144000000
1985,North Dakota,Urban,Other Freeways and Expressways,0
1985,North Dakota,Urban,Other Principal Arterial,493000000
1985,North Dakota,Urban,Minor Arterial,350000000
1985,North Dakota,Urban,Major Collector,187000000
1985,North Dakota,Urban,Local,253000000
1985,Ohio,Rural,Interstate,7096000000
1985,Ohio,Rural,Other Principal Arterial,3956000000
1985,Ohio,Rural,Minor Arterial,4852000000
1985,Ohio,Rural,Major Collector,7277000000
1985,Ohio,Rural,Minor Collector,2881000000
1985,Ohio,Rural,Local,6831000000
1985,Ohio,Urban,Interstate,12071000000
1985,Ohio,Urban,Other Freeways and Expressways,2565000000
1985,Ohio,Urban,Other Principal Arterial,8602000000
1985,Ohio,Urban,Minor Arterial,6060000000
1985,Ohio,Urban,Major Collector,3298000000
1985,Ohio,Urban,Local,10060000000
1985,Oklahoma,Rural,Interstate,3069000000
1985,Oklahoma,Rural,Other Principal Arterial,2739000000
1985,Oklahoma,Rural,Minor Arterial,3016000000
1985,Oklahoma,Rural,Major Collector,4784000000
1985,Oklahoma,Rural,Minor Collector,155000000
1985,Oklahoma,Rural,Local,1837000000
1985,Oklahoma,Urban,Interstate,2842000000
1985,Oklahoma,Urban,Other Freeways and Expressways,1586000000
1985,Oklahoma,Urban,Other Principal Arterial,3139000000
1985,Oklahoma,Urban,Minor Arterial,3894000000
1985,Oklahoma,Urban,Major Collector,1036000000
1985,Oklahoma,Urban,Local,3084000000
1985,Oregon,Rural,Interstate,2773000000
1985,Oregon,Rural,Other Principal Arterial,3164000000
1985,Oregon,Rural,Minor Arterial,1609000000
1985,Oregon,Rural,Major Collector,2159000000
1985,Oregon,Rural,Minor Collector,685000000
1985,Oregon,Rural,Local,1343000000
1985,Oregon,Urban,Interstate,2080000000
1985,Oregon,Urban,Other Freeways and Expressways,784000000
1985,Oregon,Urban,Other Principal Arterial,2814000000
1985,Oregon,Urban,Minor Arterial,2019000000
1985,Oregon,Urban,Major Collector,1109000000
1985,Oregon,Urban,Local,919000000
1985,Pennsylvania,Rural,Interstate,6699000000
1985,Pennsylvania,Rural,Other Principal Arterial,6146000000
1985,Pennsylvania,Rural,Minor Arterial,7941000000
1985,Pennsylvania,Rural,Major Collector,5293000000
1985,Pennsylvania,Rural,Minor Collector,2359000000
1985,Pennsylvania,Rural,Local,5421000000
1985,Pennsylvania,Urban,Interstate,5517000000
1985,Pennsylvania,Urban,Other Freeways and Expressways,2939000000
1985,Pennsylvania,Urban,Other Principal Arterial,16199000000
1985,Pennsylvania,Urban,Minor Arterial,7350000000
1985,Pennsylvania,Urban,Major Collector,4165000000
1985,Pennsylvania,Urban,Local,5399000000
1985,Rhode Island,Rural,Interstate,142000000
1985,Rhode Island,Rural,Other Principal Arterial,174000000
1985,Rhode Island,Rural,Minor Arterial,151000000
1985,Rhode Island,Rural,Major Collector,118000000
1985,Rhode Island,Rural,Minor Collector,50000000
1985,Rhode Island,Rural,Local,292000000
1985,Rhode Island,Urban,Interstate,775000000
1985,Rhode Island,Urban,Other Freeways and Expressways,460000000
1985,Rhode Island,Urban,Other Principal Arterial,1544000000
1985,Rhode Island,Urban,Minor Arterial,876000000
1985,Rhode Island,Urban,Major Collector,242000000
1985,Rhode Island,Urban,Local,999000000
1985,South Carolina,Rural,Interstate,3804000000
1985,South Carolina,Rural,Other Principal Arterial,2870000000
1985,South Carolina,Rural,Minor Arterial,3747000000
1985,South Carolina,Rural,Major Collector,4014000000
1985,South Carolina,Rural,Minor Collector,566000000
1985,South Carolina,Rural,Local,1823000000
1985,South Carolina,Urban,Interstate,1495000000
1985,South Carolina,Urban,Other Freeways and Expressways,231000000
1985,South Carolina,Urban,Other Principal Arterial,3751000000
1985,South Carolina,Urban,Minor Arterial,2673000000
1985,South Carolina,Urban,Major Collector,1118000000
1985,South Carolina,Urban,Local,585000000
1985,South Dakota,Rural,Interstate,1196000000
1985,South Dakota,Rural,Other Principal Arterial,1357000000
1985,South Dakota,Rural,Minor Arterial,892000000
1985,South Dakota,Rural,Major Collector,810000000
1985,South Dakota,Rural,Minor Collector,139000000
1985,South Dakota,Rural,Local,538000000
1985,South Dakota,Urban,Interstate,152000000
1985,South Dakota,Urban,Other Freeways and Expressways,14000000
1985,South Dakota,Urban,Other Principal Arterial,526000000
1985,South Dakota,Urban,Minor Arterial,281000000
1985,South Dakota,Urban,Major Collector,131000000
1985,South Dakota,Urban,Local,241000000
1985,Tennessee,Rural,Interstate,4780000000
1985,Tennessee,Rural,Other Principal Arterial,2100000000
1985,Tennessee,Rural,Minor Arterial,4884000000
1985,Tennessee,Rural,Major Collector,2470000000
1985,Tennessee,Rural,Minor Collector,1824000000
1985,Tennessee,Rural,Local,1576000000
1985,Tennessee,Urban,Interstate,3877000000
1985,Tennessee,Urban,Other Freeways and Expressways,0
1985,Tennessee,Urban,Other Principal Arterial,7270000000
1985,Tennessee,Urban,Minor Arterial,2917000000
1985,Tennessee,Urban,Major Collector,1836000000
1985,Tennessee,Urban,Local,2773000000
1985,Texas,Rural,Interstate,10850000000
1985,Texas,Rural,Other Principal Arterial,15164000000
1985,Texas,Rural,Minor Arterial,6543000000
1985,Texas,Rural,Major Collector,13800000000
1985,Texas,Rural,Minor Collector,2084000000
1985,Texas,Rural,Local,4737000000
1985,Texas,Urban,Interstate,20303000000
1985,Texas,Urban,Other Freeways and Expressways,10413000000
1985,Texas,Urban,Other Principal Arterial,18972000000
1985,Texas,Urban,Minor Arterial,14109000000
1985,Texas,Urban,Major Collector,5742000000
1985,Texas,Urban,Local,20546000000
1985,Utah,Rural,Interstate,1594000000
1985,Utah,Rural,Other Principal Arterial,848000000
1985,Utah,Rural,Minor Arterial,756000000
1985,Utah,Rural,Major Collector,711000000
1985,Utah,Rural,Minor Collector,287000000
1985,Utah,Rural,Local,518000000
1985,Utah,Urban,Interstate,1955000000
1985,Utah,Urban,Other Freeways and Expressways,117000000
1985,Utah,Urban,Other Principal Arterial,1327000000
1985,Utah,Urban,Minor Arterial,1681000000
1985,Utah,Urban,Major Collector,955000000
1985,Utah,Urban,Local,1288000000
1985,Vermont,Rural,Interstate,799000000
1985,Vermont,Rural,Other Principal Arterial,510000000
1985,Vermont,Rural,Minor Arterial,757000000
1985,Vermont,Rural,Major Collector,927000000
1985,Vermont,Rural,Minor Collector,166000000
1985,Vermont,Rural,Local,405000000
1985,Vermont,Urban,Interstate,103000000
1985,Vermont,Urban,Other Freeways and Expressways,41000000
1985,Vermont,Urban,Other Principal Arterial,346000000
1985,Vermont,Urban,Minor Arterial,281000000
1985,Vermont,Urban,Major Collector,131000000
1985,Vermont,Urban,Local,222000000
1985,Virginia,Rural,Interstate,5153000000
1985,Virginia,Rural,Other Principal Arterial,4475000000
1985,Virginia,Rural,Minor Arterial,4994000000
1985,Virginia,Rural,Major Collector,4993000000
1985,Virginia,Rural,Minor Collector,396000000
1985,Virginia,Rural,Local,2911000000
1985,Virginia,Urban,Interstate,5038000000
1985,Virginia,Urban,Other Freeways and Expressways,1846000000
1985,Virginia,Urban,Other Principal Arterial,5967000000
1985,Virginia,Urban,Minor Arterial,6105000000
1985,Virginia,Urban,Major Collector,1688000000
1985,Virginia,Urban,Local,4362000000
1985,Washington,Rural,Interstate,2625000000
1985,Washington,Rural,Other Principal Arterial,2909000000
1985,Washington,Rural,Minor Arterial,2081000000
1985,Washington,Rural,Major Collector,4250000000
1985,Washington,Rural,Minor Collector,1342000000
1985,Washington,Rural,Local,479000000
1985,Washington,Urban,Interstate,5903000000
1985,Washington,Urban,Other Freeways and Expressways,1896000000
1985,Washington,Urban,Other Principal Arterial,6261000000
1985,Washington,Urban,Minor Arterial,3810000000
1985,Washington,Urban,Major Collector,2095000000
1985,Washington,Urban,Local,724000000
1985,West Virginia,Rural,Interstate,1652000000
1985,West Virginia,Rural,Other Principal Arterial,1187000000
1985,West Virginia,Rural,Minor Arterial,1793000000
1985,West Virginia,Rural,Major Collector,3392000000
1985,West Virginia,Rural,Minor Collector,322000000
1985,West Virginia,Rural,Local,763000000
1985,West Virginia,Urban,Interstate,756000000
1985,West Virginia,Urban,Other Freeways and Expressways,328000000
1985,West Virginia,Urban,Other Principal Arterial,929000000
1985,West Virginia,Urban,Minor Arterial,776000000
1985,West Virginia,Urban,Major Collector,478000000
1985,West Virginia,Urban,Local,288000000
1985,Wisconsin,Rural,Interstate,2583000000
1985,Wisconsin,Rural,Other Principal Arterial,5607000000
1985,Wisconsin,Rural,Minor Arterial,4306000000
1985,Wisconsin,Rural,Major Collector,3831000000
1985,Wisconsin,Rural,Minor Collector,878000000
1985,Wisconsin,Rural,Local,1876000000
1985,Wisconsin,Urban,Interstate,1890000000
1985,Wisconsin,Urban,Other Freeways and Expressways,1708000000
1985,Wisconsin,Urban,Other Principal Arterial,4538000000
1985,Wisconsin,Urban,Minor Arterial,4145000000
1985,Wisconsin,Urban,Major Collector,1182000000
1985,Wisconsin,Urban,Local,4135000000
1985,Wyoming,Rural,Interstate,1404000000
1985,Wyoming,Rural,Other Principal Arterial,680000000
1985,Wyoming,Rural,Minor Arterial,931000000
1985,Wyoming,Rural,Major Collector,461000000
1985,Wyoming,Rural,Minor Collector,381000000
1985,Wyoming,Rural,Local,241000000
1985,Wyoming,Urban,Interstate,144000000
1985,Wyoming,Urban,Other Freeways and Expressways,8000000
1985,Wyoming,Urban,Other Principal Arterial,563000000
1985,Wyoming,Urban,Minor Arterial,261000000
1985,Wyoming,Urban,Major Collector,207000000
1985,Wyoming,Urban,Local,120000000
1985,Puerto Rico,Rural,Interstate,688000000
1985,Puerto Rico,Rural,Other Principal Arterial,327000000
1985,Puerto Rico,Rural,Minor Arterial,431000000
1985,Puerto Rico,Rural,Major Collector,867000000
1985,Puerto Rico,Rural,Minor Collector,336000000
1985,Puerto Rico,Rural,Local,437000000
1985,Puerto Rico,Urban,Interstate,2002000000
1985,Puerto Rico,Urban,Other Freeways and Expressways,623000000
1985,Puerto Rico,Urban,Other Principal Arterial,1773000000
1985,Puerto Rico,Urban,Minor Arterial,1355000000
1985,Puerto Rico,Urban,Major Collector,1032000000
1985,Puerto Rico,Urban,Local,589000000
1984,Alabama,Rural,Interstate,2983000000
1984,Alabama,Rural,Other Principal Arterial,3466000000
1984,Alabama,Rural,Minor Arterial,3043000000
1984,Alabama,Rural,Major Collector,3830000000
1984,Alabama,Rural,Minor Collector,1004000000
1984,Alabama,Rural,Local,2890000000
1984,Alabama,Urban,Interstate,2381000000
1984,Alabama,Urban,Other Freeways and Expressways,0
1984,Alabama,Urban,Other Principal Arterial,5022000000
1984,Alabama,Urban,Minor Arterial,3750000000
1984,Alabama,Urban,Major Collector,1732000000
1984,Alabama,Urban,Local,2860000000
1984,Alaska,Rural,Interstate,675000000
1984,Alaska,Rural,Other Principal Arterial,7000000
1984,Alaska,Rural,Minor Arterial,400000000
1984,Alaska,Rural,Major Collector,454000000
1984,Alaska,Rural,Minor Collector,140000000
1984,Alaska,Rural,Local,389000000
1984,Alaska,Urban,Interstate,427000000
1984,Alaska,Urban,Other Freeways and Expressways,60000000
1984,Alaska,Urban,Other Principal Arterial,330000000
1984,Alaska,Urban,Minor Arterial,269000000
1984,Alaska,Urban,Major Collector,260000000
1984,Alaska,Urban,Local,439000000
1984,Arizona,Rural,Interstate,3284000000
1984,Arizona,Rural,Other Principal Arterial,1576000000
1984,Arizona,Rural,Minor Arterial,1815000000
1984,Arizona,Rural,Major Collector,2049000000
1984,Arizona,Rural,Minor Collector,350000000
1984,Arizona,Rural,Local,1721000000
1984,Arizona,Urban,Interstate,1258000000
1984,Arizona,Urban,Other Freeways and Expressways,257000000
1984,Arizona,Urban,Other Principal Arterial,2621000000
1984,Arizona,Urban,Minor Arterial,3038000000
1984,Arizona,Urban,Major Collector,1563000000
1984,Arizona,Urban,Local,1397000000
1984,Arkansas,Rural,Interstate,1995000000
1984,Arkansas,Rural,Other Principal Arterial,2584000000
1984,Arkansas,Rural,Minor Arterial,2281000000
1984,Arkansas,Rural,Major Collector,2642000000
1984,Arkansas,Rural,Minor Collector,381000000
1984,Arkansas,Rural,Local,1053000000
1984,Arkansas,Urban,Interstate,1091000000
1984,Arkansas,Urban,Other Freeways and Expressways,350000000
1984,Arkansas,Urban,Other Principal Arterial,1997000000
1984,Arkansas,Urban,Minor Arterial,1179000000
1984,Arkansas,Urban,Major Collector,451000000
1984,Arkansas,Urban,Local,617000000
1984,California,Rural,Interstate,9666000000
1984,California,Rural,Other Principal Arterial,11188000000
1984,California,Rural,Minor Arterial,7594000000
1984,California,Rural,Major Collector,7681000000
1984,California,Rural,Minor Collector,2467000000
1984,California,Rural,Local,5965000000
1984,California,Urban,Interstate,36699000000
1984,California,Urban,Other Freeways and Expressways,27666000000
1984,California,Urban,Other Principal Arterial,37590000000
1984,California,Urban,Minor Arterial,23244000000
1984,California,Urban,Major Collector,8664000000
1984,California,Urban,Local,18113000000
1984,Colorado,Rural,Interstate,2899000000
1984,Colorado,Rural,Other Principal Arterial,2398000000
1984,Colorado,Rural,Minor Arterial,1558000000
1984,Colorado,Rural,Major Collector,2091000000
1984,Colorado,Rural,Minor Collector,753000000
1984,Colorado,Rural,Local,799000000
1984,Colorado,Urban,Interstate,2841000000
1984,Colorado,Urban,Other Freeways and Expressways,1416000000
1984,Colorado,Urban,Other Principal Arterial,5225000000
1984,Colorado,Urban,Minor Arterial,2128000000
1984,Colorado,Urban,Major Collector,967000000
1984,Colorado,Urban,Local,3075000000
1984,Connecticut,Rural,Interstate,1057000000
1984,Connecticut,Rural,Other Principal Arterial,873000000
1984,Connecticut,Rural,Minor Arterial,886000000
1984,Connecticut,Rural,Major Collector,1119000000
1984,Connecticut,Rural,Minor Collector,446000000
1984,Connecticut,Rural,Local,608000000
1984,Connecticut,Urban,Interstate,5156000000
1984,Connecticut,Urban,Other Freeways and Expressways,1997000000
1984,Connecticut,Urban,Other Principal Arterial,3346000000
1984,Connecticut,Urban,Minor Arterial,2362000000
1984,Connecticut,Urban,Major Collector,1606000000
1984,Connecticut,Urban,Local,1620000000
1984,Delaware,Rural,Interstate,0
1984,Delaware,Rural,Other Principal Arterial,888000000
1984,Delaware,Rural,Minor Arterial,494000000
1984,Delaware,Rural,Major Collector,485000000
1984,Delaware,Rural,Minor Collector,50000000
1984,Delaware,Rural,Local,394000000
1984,Delaware,Urban,Interstate,753000000
1984,Delaware,Urban,Other Freeways and Expressways,0
1984,Delaware,Urban,Other Principal Arterial,1036000000
1984,Delaware,Urban,Minor Arterial,371000000
1984,Delaware,Urban,Major Collector,280000000
1984,Delaware,Urban,Local,387000000
1984,District of Columbia,Rural,Interstate,0
1984,District of Columbia,Rural,Other Principal Arterial,0
1984,District of Columbia,Rural,Minor Arterial,0
1984,District of Columbia,Rural,Major Collector,0
1984,District of Columbia,Rural,Minor Collector,0
1984,District of Columbia,Rural,Local,0
1984,District of Columbia,Urban,Interstate,363000000
1984,District of Columbia,Urban,Other Freeways and Expressways,398000000
1984,District of Columbia,Urban,Other Principal Arterial,1029000000
1984,District of Columbia,Urban,Minor Arterial,761000000
1984,District of Columbia,Urban,Major Collector,380000000
1984,District of Columbia,Urban,Local,283000000
1984,Florida,Rural,Interstate,6289000000
1984,Florida,Rural,Other Principal Arterial,8401000000
1984,Florida,Rural,Minor Arterial,5873000000
1984,Florida,Rural,Major Collector,2761000000
1984,Florida,Rural,Minor Collector,1460000000
1984,Florida,Rural,Local,3205000000
1984,Florida,Urban,Interstate,7910000000
1984,Florida,Urban,Other Freeways and Expressways,2334000000
1984,Florida,Urban,Other Principal Arterial,15121000000
1984,Florida,Urban,Minor Arterial,11787000000
1984,Florida,Urban,Major Collector,8149000000
1984,Florida,Urban,Local,12185000000
